"wpid_random","wgt","account","sex","educ","inc_q","inlf","age_g","internetaccess"
129995078,2.41692670492018,1,"Female","primary","Poorest 20%",0,"15-29",0
127660768,1.40162364855244,1,"Female","primary","Middle 20%",0,"45-59",0
127800906,0.598008320930641,0,"Male","primary","Middle 20%",1,"45-59",0
164135899,0.349129340957318,1,"Male","secondary","Richest 20%",0,"15-29",1
169487232,1.14624408703047,1,"Female","primary","Second 20%",0,"30-44",0
172444155,1.12936458203949,0,"Male","secondary","Fourth 20%",1,"15-29",1
198035090,0.244302070803713,1,"Female","secondary","Middle 20%",0,"15-29",1
209938237,1.25898540403954,0,"Female","primary","Fourth 20%",0,"45-59",0
119120492,1.26524169133816,1,"Male","primary","Fourth 20%",1,"45-59",0
126596456,1.04048327470122,1,"Female","primary","Poorest 20%",0,"15-29",0
169494134,0.865942788496278,1,"Male","primary","Fourth 20%",0,"45-59",0
121856128,0.572487208194761,1,"Female","primary","Fourth 20%",1,"45-59",0
196952253,1.00295881174019,1,"Male","primary","Poorest 20%",0,"15-29",1
211089696,0.614508911865749,1,"Male","secondary","Richest 20%",1,"15-29",1
113862701,0.865472617628513,1,"Female","primary","Fourth 20%",1,"30-44",0
206761587,0.88951107907692,1,"Female","primary","Middle 20%",0,"45-59",0
112599153,1.55954449501384,1,"Female","primary","Fourth 20%",1,"30-44",0
209444619,0.937166601771275,1,"Male","primary","Middle 20%",1,"30-44",0
197926063,1.84429989892537,1,"Female","primary","Poorest 20%",1,"30-44",1
143506595,0.383377935501138,1,"Male","secondary","Richest 20%",0,"15-29",1
207846237,0.404039648582483,1,"Female","secondary","Second 20%",0,"15-29",0
151703592,0.330056546428659,1,"Female","secondary","Poorest 20%",0,"15-29",0
138179150,1.79778556102143,0,"Female","secondary","Second 20%",0,"15-29",1
149559127,0.907515981703815,1,"Male","tertiary","Richest 20%",1,"30-44",1
174524009,0.217430070409543,1,"Female","tertiary","Middle 20%",0,"15-29",0
158618391,1.73943667208291,1,"Female","primary","Middle 20%",1,"30-44",0
195648086,0.857431346176038,1,"Male","primary","Second 20%",0,"45-59",0
181516639,1.05150020516967,1,"Male","tertiary","Richest 20%",1,"15-29",1
186178365,1.1175395322801,1,"Female","primary","Poorest 20%",1,"15-29",0
121001966,0.329557091544378,1,"Male","secondary","Second 20%",1,"30-44",0
111897058,1.25675743045098,1,"Female","primary","Second 20%",0,"15-29",0
147247572,1.00132446691136,1,"Male","primary","Second 20%",0,"45-59",0
140243376,1.28081286595478,0,"Male","primary","Middle 20%",1,"15-29",0
151950979,0.435655135535872,1,"Male","tertiary","Poorest 20%",0,"15-29",1
145495449,0.624472785065866,0,"Male","primary","Fourth 20%",0,"15-29",0
171458971,0.703991186682221,1,"Female","secondary","Middle 20%",1,"30-44",0
144786567,0.680219637211119,1,"Female","primary","Middle 20%",0,"15-29",0
148411809,0.351915211020302,1,"Male","secondary","Fourth 20%",1,"45-59",1
201959280,0.217430070409543,1,"Female","secondary","Richest 20%",1,"15-29",0
128742522,0.585314248455716,1,"Female","secondary","Richest 20%",0,"15-29",1
186814574,1.13012056138556,0,"Female","secondary","Richest 20%",0,"15-29",1
125356108,1.16076809203384,1,"Male","primary","Fourth 20%",1,"45-59",1
152942281,2.18597730654263,1,"Female","primary","Poorest 20%",1,"30-44",0
183609652,1.68954561037727,1,"Female","primary","Middle 20%",0,"45-59",0
202273193,2.21315987871045,1,"Female","primary","Second 20%",1,"30-44",0
169115543,0.922064394924048,1,"Male","primary","Second 20%",0,"60 and older",0
119592238,0.217430070409543,1,"Female","secondary","Poorest 20%",0,"30-44",0
166102951,1.37064722526504,0,"Female","secondary","Middle 20%",0,"15-29",0
186166190,0.90889135277382,1,"Female","tertiary","Richest 20%",1,"30-44",1
128220192,0.639036188118777,1,"Female","primary","Second 20%",0,"30-44",0
190716566,0.746689600636464,1,"Female","primary","Richest 20%",0,"45-59",1
143141597,0.59300738605128,1,"Female","primary","Poorest 20%",1,"45-59",0
149854796,2.00761379336373,1,"Male","primary","Fourth 20%",0,"15-29",0
133476671,1.04966668612655,0,"Male","primary","Middle 20%",0,"15-29",0
205614614,0.37636567024421,1,"Female","tertiary","Richest 20%",1,"15-29",1
114273647,0.461465733935513,1,"Male","secondary","Richest 20%",1,"30-44",0
138296048,1.25162664534292,1,"Female","primary","Second 20%",1,"45-59",0
152731933,0.711567356494803,1,"Male","primary","Second 20%",0,"45-59",0
125618116,0.567459000692015,0,"Male","secondary","Richest 20%",1,"15-29",0
206314823,0.217430070409543,1,"Female","tertiary","Fourth 20%",1,"30-44",0
167600016,1.25029521393562,1,"Female","primary","Poorest 20%",0,"30-44",0
122718692,0.815335543562054,1,"Female","primary","Poorest 20%",0,"45-59",0
124993447,1.08091650499653,1,"Male","secondary","Richest 20%",1,"30-44",1
133856745,1.58806745565154,1,"Male","primary","Fourth 20%",0,"60 and older",0
120029310,1.04048327470122,1,"Female","primary","Fourth 20%",0,"15-29",0
179100902,0.811916002804747,1,"Female","secondary","Second 20%",0,"30-44",0
120050135,0.779238036422315,0,"Male","secondary","Second 20%",1,"15-29",0
121108263,0.924330201630099,0,"Female","secondary","Middle 20%",0,"30-44",0
157989506,1.36580747208492,1,"Male","secondary","Fourth 20%",1,"15-29",0
195075531,1.4312180204869,1,"Female","primary","Middle 20%",0,"45-59",0
128306717,0.727475866079399,0,"Female","primary","Poorest 20%",1,"45-59",0
142326294,0.241130255504797,1,"Male","tertiary","Middle 20%",1,"15-29",0
127338615,0.787994861225017,1,"Female","primary","Second 20%",1,"30-44",0
206980117,1.55023010207455,1,"Male","primary","Fourth 20%",0,"60 and older",0
145331840,1.09978080394613,1,"Female","primary","Poorest 20%",1,"30-44",0
134830789,0.942636367517816,0,"Female","secondary","Fourth 20%",0,"15-29",0
143162759,0.217430070409543,1,"Female","secondary","Fourth 20%",0,"45-59",0
159140194,1.08283929035047,1,"Female","primary","Poorest 20%",0,"15-29",0
141764556,0.748203282795897,0,"Female","primary","Second 20%",0,"15-29",0
129882386,0.720509438524138,1,"Male","secondary","Richest 20%",1,"15-29",1
182268835,1.52601272563398,1,"Male","primary","Middle 20%",1,"30-44",0
154849509,0.941209932129843,1,"Male","secondary","Middle 20%",0,"15-29",0
139446519,2.41692670492018,1,"Female","primary","Fourth 20%",0,"30-44",0
159208824,0.593217083751921,1,"Male","tertiary","Richest 20%",0,"30-44",1
155203212,0.217430070409543,1,"Male","secondary","Poorest 20%",1,"30-44",1
137462059,1.24894557013173,0,"Male","primary","Poorest 20%",1,"30-44",0
172872259,1.06403418104467,1,"Male","secondary","Middle 20%",1,"15-29",1
143198324,0.470030835456402,1,"Male","secondary","Fourth 20%",0,"15-29",1
204992867,0.538011975031499,1,"Male","primary","Poorest 20%",1,"30-44",0
116876268,0.223934333542818,1,"Male","tertiary","Fourth 20%",1,"30-44",1
119436788,0.775104684581007,0,"Female","secondary","Richest 20%",0,"15-29",0
166732841,0.80964097954176,1,"Male","tertiary","Richest 20%",1,"15-29",1
124442957,0.940342014458488,1,"Male","secondary","Poorest 20%",0,"15-29",1
210942854,0.586724681947751,0,"Female","primary","Second 20%",0,"15-29",0
198945617,1.10657993935522,1,"Female","primary","Second 20%",1,"30-44",0
210294703,0.687756165726282,1,"Male","secondary","Middle 20%",1,"30-44",1
204849958,1.51820666599852,0,"Male","primary","Poorest 20%",1,"30-44",0
114532180,0.639868942714758,0,"Female","primary","Fourth 20%",0,"60 and older",0
131737419,1.25522420628137,0,"Female","primary","Poorest 20%",1,"15-29",0
137690100,1.34474180557823,1,"Female","primary","Second 20%",0,"15-29",0
140574328,0.217430070409543,1,"Female","secondary","Second 20%",0,"15-29",0
194369083,0.482512438330979,0,"Male","secondary","Poorest 20%",1,"60 and older",0
160118166,2.16567858070094,1,"Female","primary","Poorest 20%",0,"15-29",0
160399896,0.615440220841766,0,"Female","secondary","Richest 20%",1,"15-29",0
203147290,0.880087022921628,1,"Female","primary","Second 20%",1,"30-44",0
177212808,0.797344427907521,1,"Male","primary","Richest 20%",1,"45-59",1
199972887,1.20540644278966,0,"Male","primary","Fourth 20%",0,"15-29",0
189688505,0.553137904045818,1,"Male","primary","Poorest 20%",1,"30-44",0
111409386,0.395715407862747,1,"Male","secondary","Fourth 20%",1,"45-59",1
128072357,0.857737742150099,1,"Male","primary","Fourth 20%",1,"60 and older",0
172779186,0.217430070409543,1,"Male","secondary","Fourth 20%",1,"15-29",1
160499691,1.31924765471625,1,"Female","primary","Middle 20%",1,"30-44",0
165985054,1.03159736751972,1,"Female","primary","Fourth 20%",1,"45-59",0
203772269,0.989078281341181,1,"Female","primary","Poorest 20%",1,"15-29",0
207536769,0.971495780593406,0,"Male","secondary","Fourth 20%",1,"15-29",0
130696643,1.12936458203949,1,"Male","secondary","Fourth 20%",1,"15-29",1
200549430,0.217430070409543,1,"Female","secondary","Richest 20%",1,"15-29",1
142011640,1.20193843257389,1,"Female","secondary","Richest 20%",0,"15-29",1
132885015,1.10112415798713,0,"Female","primary","Poorest 20%",0,"30-44",0
166879987,1.61915963432234,1,"Male","secondary","Richest 20%",1,"15-29",1
177483105,0.223934333542818,1,"Male","secondary","Richest 20%",1,"30-44",1
135502723,1.09295517037333,1,"Female","primary","Middle 20%",0,"45-59",0
126257216,0.852478505911821,1,"Female","secondary","Fourth 20%",0,"30-44",1
127924610,0.616759870360951,1,"Male","secondary","Second 20%",1,"15-29",1
114018200,0.558532316114261,1,"Male","primary","Middle 20%",1,"30-44",0
195031034,2.41692670492018,1,"Female","primary","Poorest 20%",0,"30-44",0
124321392,1.17062849691143,1,"Female","secondary","Second 20%",0,"15-29",0
154099826,1.58407284904037,1,"Female","primary","Poorest 20%",0,"30-44",1
175743598,0.815825402363675,1,"Male","primary","Second 20%",0,"30-44",1
125667953,1.25332475036245,1,"Male","primary","Fourth 20%",1,"15-29",0
140385579,0.843941457899376,1,"Male","primary","Middle 20%",0,"60 and older",0
172215896,0.935628202888796,1,"Female","primary","Poorest 20%",0,"45-59",0
132956019,1.05498297199648,1,"Male","secondary","Richest 20%",0,"30-44",0
174465012,0.62572460623717,0,"Female","primary","Middle 20%",0,"30-44",0
111968456,2.05987416962766,0,"Male","primary","Richest 20%",0,"15-29",0
111500525,0.593217083751921,1,"Male","tertiary","Richest 20%",1,"30-44",1
130811714,1.62529879769171,0,"Female","primary","Poorest 20%",0,"60 and older",0
170691756,0.341887062357183,0,"Female","secondary","Richest 20%",0,"30-44",0
147908379,1.00295881174019,1,"Male","primary","Poorest 20%",1,"15-29",0
197401905,0.843941457899376,1,"Male","primary","Fourth 20%",1,"45-59",0
183747041,0.444878540980358,1,"Male","secondary","Poorest 20%",0,"30-44",0
177519726,0.946120554355562,0,"Female","primary","Middle 20%",1,"30-44",0
193577717,2.00591762348038,0,"Male","primary","Poorest 20%",0,"15-29",1
174989114,0.716269503655658,0,"Female","primary","Second 20%",0,"45-59",0
149415551,0.835588364050867,1,"Female","secondary","Richest 20%",0,"30-44",0
117960586,2.41692670492018,1,"Male","secondary","Middle 20%",1,"15-29",1
162203077,0.702068320367311,1,"Male","secondary","Second 20%",1,"30-44",0
168975285,1.91007278724245,1,"Male","primary","Second 20%",1,"15-29",0
180489686,0.865472617628513,0,"Female","primary","Fourth 20%",1,"30-44",0
204770628,0.593217083751921,1,"Male","tertiary","Richest 20%",1,"30-44",1
136449847,1.11833951970428,1,"Male","primary","Richest 20%",1,"45-59",1
136151016,1.99099212032767,1,"Male","primary","Richest 20%",1,"30-44",0
174639456,1.88304085595662,0,"Male","primary","Poorest 20%",0,"30-44",1
149893276,0.8106873787474,1,"Male","secondary","Richest 20%",0,"30-44",0
149984208,1.11651394773286,1,"Male","secondary","Richest 20%",1,"30-44",1
193279607,0.607755186479621,0,"Female","primary","Middle 20%",0,"30-44",0
149545155,0.336404053237946,1,"Male","secondary","Richest 20%",0,"45-59",0
125490844,0.734082771991421,0,"Female","primary","Middle 20%",0,"30-44",0
160684302,1.27432241844596,1,"Male","secondary","Richest 20%",0,"15-29",1
131431253,0.966560577593352,0,"Male","primary","Fourth 20%",0,"15-29",0
118397132,0.696733439601874,1,"Male","tertiary","Richest 20%",1,"15-29",1
161464944,0.784236213946162,1,"Female","secondary","Fourth 20%",0,"15-29",0
118323418,0.700375215478171,0,"Male","primary","Middle 20%",0,"45-59",0
118092829,0.947490543485722,0,"Male","tertiary","Fourth 20%",1,"15-29",0
173088256,0.217430070409543,1,"Female","secondary","Second 20%",0,"15-29",0
144099125,1.09403667867951,1,"Female","primary","Poorest 20%",0,"15-29",0
147496254,0.607755186479621,1,"Female","primary","Second 20%",0,"15-29",0
162894170,2.0993333722531,0,"Male","primary","Fourth 20%",1,"15-29",1
170731124,0.217430070409543,1,"Male","tertiary","Richest 20%",0,"30-44",1
178811880,1.10716635449383,0,"Female","primary","Richest 20%",0,"30-44",0
138048293,0.716269503655658,1,"Female","primary","Second 20%",1,"45-59",0
113554013,0.819345215820999,1,"Male","secondary","Second 20%",0,"15-29",0
128561459,1.77295057126576,1,"Male","primary","Middle 20%",1,"45-59",0
148377993,0.217430070409543,1,"Female","tertiary","Middle 20%",1,"15-29",1
136713123,0.72554432547267,1,"Male","secondary","Fourth 20%",1,"30-44",0
203133602,1.75010552494893,1,"Female","primary","Poorest 20%",0,"45-59",0
129367638,0.720509438524138,1,"Male","secondary","Richest 20%",1,"15-29",0
138072882,0.78680243560436,1,"Male","primary","Fourth 20%",1,"30-44",0
171236328,1.22294541220184,1,"Female","primary","Middle 20%",1,"30-44",0
172196082,0.880528687853699,1,"Male","primary","Second 20%",1,"30-44",0
181810095,0.73207771417064,1,"Male","primary","Fourth 20%",1,"15-29",0
184372418,2.41692670492018,0,"Male","primary","Fourth 20%",1,"45-59",0
203194537,0.572650375373486,1,"Female","secondary","Second 20%",1,"15-29",0
194129484,1.23579496845966,1,"Male","secondary","Richest 20%",0,"15-29",1
163614690,1.23582944572777,0,"Male","primary","Fourth 20%",1,"30-44",0
183557488,1.43037123148058,1,"Male","primary","Middle 20%",1,"45-59",0
169129428,1.25148587703191,1,"Male","secondary","Fourth 20%",1,"30-44",1
192555470,0.464395761774533,1,"Female","tertiary","Richest 20%",0,"45-59",1
141754437,0.306420380351794,1,"Female","secondary","Poorest 20%",0,"30-44",0
168996320,0.517260345884292,1,"Male","primary","Second 20%",1,"30-44",0
203079379,0.815825402363675,1,"Male","primary","Fourth 20%",1,"30-44",0
117708503,0.704252723567989,1,"Male","tertiary","Richest 20%",1,"45-59",1
189464594,1.49669756025615,1,"Male","primary","Second 20%",0,"60 and older",0
126578511,1.53426976566307,1,"Male","primary","Second 20%",0,"45-59",1
176456777,0.728636780248885,1,"Female","primary","Richest 20%",0,"45-59",0
190545136,0.798025635783504,1,"Male","secondary","Richest 20%",1,"15-29",1
130029104,1.91250336878852,1,"Female","secondary","Richest 20%",1,"15-29",1
174996029,0.875052762474466,1,"Female","primary","Fourth 20%",0,"60 and older",0
150481494,2.41692670492018,1,"Female","primary","Middle 20%",1,"60 and older",0
203934856,1.80246696439798,1,"Female","secondary","Middle 20%",1,"15-29",0
167185643,0.880087022921628,1,"Female","primary","Middle 20%",0,"30-44",0
183706127,0.289436566158593,0,"Female","secondary","Fourth 20%",0,"30-44",0
210432422,0.727262268698846,1,"Male","primary","Second 20%",1,"45-59",0
205180408,0.971495780593406,0,"Male","secondary","Fourth 20%",0,"15-29",0
207859055,0.697789362622133,1,"Female","tertiary","Richest 20%",0,"30-44",1
199291469,2.06826200560897,1,"Female","primary","Second 20%",0,"45-59",0
144668868,1.38731103293496,1,"Female","primary","Second 20%",1,"15-29",0
152580044,1.55119650420673,1,"Female","primary","Poorest 20%",0,"60 and older",0
130083281,1.54536274867539,1,"Male","primary","Richest 20%",1,"15-29",0
182034580,0.943443008925745,1,"Male","primary","Middle 20%",0,"60 and older",0
126163564,0.896494537052156,1,"Female","primary","Poorest 20%",0,"15-29",0
115366729,0.544707875512704,1,"Female","primary","Richest 20%",0,"30-44",0
209691437,0.779238036422315,1,"Male","secondary","Richest 20%",1,"15-29",1
164610331,1.14624408703047,1,"Female","primary","Second 20%",0,"30-44",0
139033903,0.996945162732074,0,"Male","primary","Middle 20%",0,"45-59",0
142830869,1.1946227316928,1,"Female","tertiary","Fourth 20%",1,"15-29",1
197933234,1.15962444805527,1,"Female","primary","Fourth 20%",1,"30-44",0
183145356,0.413279641138033,1,"Male","secondary","Richest 20%",0,"15-29",0
167136408,0.624961232123317,0,"Female","primary","Poorest 20%",1,"30-44",0
181158641,0.806856478965408,0,"Male","secondary","Middle 20%",1,"30-44",0
163812030,1.03003631275685,1,"Male","primary","Richest 20%",1,"45-59",0
176349352,1.76753918218079,1,"Female","primary","Richest 20%",1,"60 and older",0
174801821,0.217430070409543,1,"Male","secondary","Richest 20%",0,"30-44",1
134476254,0.35893991513857,1,"Male","secondary","Fourth 20%",0,"30-44",0
134625898,0.936270403165377,1,"Male","primary","Fourth 20%",1,"45-59",0
130713722,0.36927219869737,1,"Male","secondary","Richest 20%",1,"45-59",1
187557607,1.81653647753447,1,"Male","primary","Fourth 20%",1,"45-59",0
137876810,1.10657993935522,1,"Female","primary","Poorest 20%",1,"30-44",0
164851557,1.17588731156141,1,"Male","primary","Fourth 20%",0,"30-44",1
162442966,1.37968250844359,1,"Male","primary","Second 20%",1,"30-44",0
123993436,0.538409872707854,0,"Male","secondary","Richest 20%",1,"15-29",1
